user_id,pay_days,repay_days
342151427,30,30
342155741,30,30
342162870,15,15
342168174,30,34
342170680,10,69
342170702,10,10
342170725,15,15
342170882,30,30
342171579,15,35
342171826,90,91
342190826,30,30
342196942,10,10
342197329,10,16
342197750,10,10
342197755,30,30
342197821,15,15
342199188,10,36
342204865,15,15
342205447,10,10
342205458,10,19
342205475,90,93
342206133,15,15
342207709,10,54
342214886,30,51
342217191,30,31
342217690,30,57
342221581,15,15
342226393,15,15
342226421,10,31
342228317,10,78
342232150,30,30
342233877,30,52
342237012,30,70
342238497,10,11
342247317,10,0
342251594,10,12
342253040,30,42
342256798,15,15
342287727,15,24
342308443,10,40
342325712,30,61
342329084,15,15
342333822,30,35
342334445,30,30
342340390,30,30
342355131,30,30
342355287,10,10
342360197,10,21
342361597,30,30
342365624,15,15
342367004,30,77
342370001,10,63
342373269,10,10
342377637,10,49
342379474,10,112
342382197,15,15
342384891,30,57
342394602,30,30
342398256,30,30
342399929,10,16
342402892,30,31
342403872,10,10
342403893,10,47
342404028,10,12
342404033,30,30
342407252,15,32
342408673,30,33
342408786,15,15
342408806,10,13
342411993,30,31
342412758,15,22
342422497,30,30
342430864,10,53
342431318,10,21
342436143,30,44
342436144,10,10
342436627,30,30
342441177,90,96
342447296,10,10
342447889,15,15
342448226,10,10
342466391,30,30
342471402,30,36
342478336,30,30
342481011,30,30
342483165,30,51
342483596,90,90
342483777,90,90
342484384,15,16
342484497,30,30
342486705,30,43
342491318,30,30
342492205,10,61
342499909,15,20
342504642,30,78
342507235,15,21
342516292,10,41
342518445,10,15
342523031,15,30
342523447,15,34
342523771,30,60
342525708,15,16
342532985,30,34
342534433,10,74
342536396,10,10
342536882,30,32
342541872,10,11
342561398,30,61
342569462,15,15
342569502,30,64
342576694,30,60
342579219,30,30
342579221,30,30
342580643,15,15
342580692,10,15
342581022,30,31
342581024,15,19
342582252,10,11
342585101,10,33
342586939,10,10
342598479,10,40
342598686,10,53
342621225,15,16
342621869,10,73
342626665,10,12
342628698,10,18
342629788,10,23
342631223,10,22
342632184,30,30
342632189,30,30
342632233,10,40
342632434,10,19
342633160,30,30
342634468,30,31
342635195,30,30
342635202,10,53
342635998,10,51
342636231,15,38
342637794,10,10
342644821,30,32
342644828,30,38
342647612,10,16
342658897,30,30
342663371,10,22
342665956,15,15
342668277,10,100
342679731,15,15
342682016,30,61
342682422,10,10
342682437,15,15
342687819,10,25
342689753,10,55
342691788,30,42
342691819,30,30
342694867,10,92
342700279,30,33
342701446,10,74
342705043,30,30
342705121,30,34
342705127,30,30
342707379,15,15
342707483,10,91
342708256,30,33
342708328,10,13
342708373,15,15
342708450,15,18
342713224,10,13
342714895,15,24
342717406,30,31
342718044,30,30
342719366,10,10
342721932,10,40
342722843,30,30
342727766,15,15
342727768,30,31
342727782,10,28
342727785,30,30
342727791,30,30
342729461,10,37
342730225,10,27
342731019,15,15
342736405,10,40
342736406,15,15
342736626,15,22
342753764,90,90
342760037,10,44
342761313,10,33
342766471,15,16
342766478,90,90
342767528,30,40
342767541,30,30
342769761,30,30
342774056,15,25
342785411,10,57
342787224,30,30
342809280,90,90
342829559,15,15
342830057,15,17
342830080,30,32
342847177,15,17
342850422,30,32
342855411,10,64
342856139,90,90
342856414,15,19
342858700,15,16
342861454,30,30
342862005,10,18
342862016,10,10
342866079,10,10
342867905,15,16
342867947,30,52
342872367,15,17
342873611,10,11
342873654,30,41
342874305,30,31
342874681,30,32
342876204,30,33
342879510,10,10
342897528,15,29
342906442,10,70
342907763,10,72
342908747,15,16
342910041,15,15
342910229,15,17
342910584,10,51
342911918,90,122
342913086,15,18
342914169,15,21
342918428,10,10
342920619,10,30
342929731,15,23
342930445,10,10
342930511,15,15
342935174,15,15
342935181,15,16
342935202,30,30
342935204,30,30
342938850,30,38
342940473,15,22
342941154,15,15
342941160,15,15
342958344,10,10
342958615,30,30
342958631,10,10
342960775,30,32
342963424,15,15
342963434,15,16
342964446,15,15
342970991,10,13
342988433,30,30
342996576,10,41
342997332,30,60
343002244,15,17
343004514,30,30
343004843,15,15
343004877,90,90
343004900,10,34
343006516,30,30
343013203,30,33
343013206,30,30
343016462,30,61
343027878,15,19
343027879,30,30
343027883,15,19
343028090,30,30
343042315,10,11
343042571,15,19
343042692,15,18
343046366,30,30
343047926,30,81
343049130,30,47
343049635,10,11
343050791,10,15
343052580,10,11
343062071,30,31
343063339,30,30
343063671,10,22
343065834,10,10
343072527,30,61
343073402,30,62
343074071,10,41
343080902,30,30
343085892,30,120
343091062,10,13
343091079,30,30
343093375,30,31
343093827,15,45
343108129,30,35
343108253,15,17
343108286,15,18
343109736,15,15
343112229,15,44
343114441,10,27
343115773,15,15
343119098,10,50
343119530,15,30
343121018,30,32
343126647,15,36
343126797,30,31
343128151,10,24
343134566,10,17
343135540,10,45
343135809,30,30
343135853,30,35
343135937,15,22
343136003,10,58
343138290,30,91
343141579,15,16
343150348,10,37
343158531,15,16
343160828,30,31
343166008,30,31
343171365,15,15
343171380,30,30
343174627,15,15
343174636,10,10
343177917,30,30
343180318,30,45
343183852,15,18
343184835,10,11
343185257,15,20
343189709,30,55
343191671,15,33
343205580,10,26
343211299,10,10
343213263,30,30
343222102,15,21
343225244,30,30
343228640,15,15
343237972,30,30
343259002,30,48
343276789,15,15
343285236,30,43
343286670,90,90
343286680,90,90
343293909,30,30
343297935,10,25
343298051,10,24
343307261,10,13
343308276,10,59
343308873,30,30
343309000,10,10
343309751,10,23
343310595,15,17
343315169,15,15
343319208,30,30
343324592,90,93
343326339,10,91
343335057,30,30
343336498,30,30
343338211,10,10
343340781,10,14
343345890,30,32
343350406,90,96
343354343,90,90
343356507,30,30
343356519,10,49
343356779,10,11
343358134,10,10
343364233,10,46
343378219,15,45
343378695,10,10
343380398,15,15
343380407,30,31
343380423,15,15
343380428,30,30
343387221,10,42
343388550,10,100
343391881,10,13
343392186,15,15
343393742,10,20
343399055,30,44
343401723,30,30
343403311,10,10
343406836,30,30
343411931,10,11
343421087,10,10
343423633,15,27
343423988,15,15
343424016,10,46
343428441,365,365
343429052,30,31
343430531,10,38
343431910,30,65
343434879,15,15
343435951,30,30
343443115,15,15
343448690,15,15
343451468,10,46
343457915,15,22
343459443,10,12
343475665,30,60
343475680,15,16
343479330,30,30
343479337,15,26
343484509,10,29
343484611,90,90
343484745,10,10
343484754,30,30
343485142,10,60
343485405,15,27
343494498,15,22
343495699,30,30
343496272,10,87
343497821,30,30
343500627,30,66
343504403,15,18
343506080,15,15
343512519,30,32
343518944,10,28
343519290,30,30
343519356,10,65
343539889,10,11
343547196,15,32
343548870,10,13
343557085,15,31
343579445,10,11
343586792,30,31
343615548,30,32
343636137,10,33
343638289,15,25
343638362,30,30
343638977,10,15
343645091,90,90
343645495,10,19
343649379,10,98
343656946,10,24
343657660,10,16
343662391,30,30
343666521,30,60
343667994,15,18
343668242,90,90
343668382,90,93
343675399,30,41
343676995,10,31
343678772,10,17
343681083,10,31
343688435,30,67
343689824,15,16
343695662,10,40
343695901,30,34
343696135,30,37
343696682,30,31
343698612,10,24
343709667,30,31
343712549,15,18
343725133,10,110
343725141,10,12
343725287,10,51
343726012,10,64
343727469,15,15
343728067,10,11
343728376,10,27
343730379,30,33
343749593,10,97
343751381,30,34
343752108,30,30
343752940,15,16
343754004,10,80
343755318,30,30
343756367,30,31
343756829,90,98
343759506,90,90
343761930,10,10
343763172,15,15
343778530,10,41
343782696,30,35
343787232,10,87
343794131,10,25
343794397,10,58
343801049,10,55
343812366,10,13
343820598,10,22
343824519,10,11
343828488,30,30
343830299,30,34
343838402,15,18
343842433,15,18
343842710,10,77
343842727,30,38
343844669,15,17
343844690,30,55
343844960,10,10
343855979,15,15
343855980,30,30
343858349,30,30
343858361,10,12
343859891,10,56
343879116,30,50
343885922,10,45
343887810,15,15
343905918,15,18
343907892,15,30
343907918,15,15
343907921,15,20
343909121,30,30
343911297,30,30
343917368,30,43
343919169,30,84
343921535,30,30
343928851,10,67
343929815,10,11
343940556,10,88
343940700,15,15
343940726,15,17
343946796,10,15
343946814,10,12
343953790,15,15
343955415,15,21
343961054,30,30
343971553,10,27
343971560,30,42
343978226,15,18
343993780,90,90
344002908,30,62
344015594,10,89
344033232,10,27
344044191,10,10
344046549,30,30
344050275,10,10
344052427,30,34
344055761,30,30
344057783,15,24
344067582,90,90
344067591,10,14
344070157,15,18
344071353,10,29
344074908,30,30
344075154,30,86
344076062,30,39
344079176,10,12
344083021,10,10
344111459,30,44
344112471,10,12
344118094,15,22
344124737,30,46
344130339,10,31
344130860,10,10
344130872,10,10
344139823,15,15
344139830,10,12
344143232,10,15
344155215,15,15
344164639,30,35
344175803,30,46
344178474,15,35
344186944,10,10
344195330,90,94
344195373,90,90
344199117,15,16
344215294,15,31
344215404,10,12
344215730,10,10
344222321,15,15
344222350,15,18
344222360,10,10
344222369,15,16
344248512,15,22
344261554,90,90
344266034,30,71
344273541,15,19
344315233,30,30
344326188,10,13
344326192,15,16
344326854,10,10
344333558,10,10
344335692,10,11
344345990,15,35
344349000,30,92
344350562,15,15
344351263,30,30
344367363,30,30
344372117,30,30
344375986,10,10
344383432,10,11
344407279,10,11
344422589,10,14
344431492,10,39
344437335,15,19
344442191,15,15
344442234,15,15
344447529,30,45
344447717,30,58
344448411,30,30
344455478,10,29
344476149,30,64
344478893,30,30
344482376,15,28
344526116,10,15
344529520,30,31
344529521,15,15
344534403,15,15
344546041,15,32
344554027,15,18
344554456,10,80
344556327,30,30
344557234,30,31
344557262,15,18
344557583,365,365
344559392,10,66
344562923,30,30
344567680,15,15
344569461,30,38
344585850,10,12
344612412,30,46
344613816,10,18
344613821,30,30
344622516,10,11
344636636,30,57
344637759,10,15
344645580,10,91
344646005,10,12
344656104,30,31
344658606,30,41
344659064,30,43
344668861,10,66
344688048,10,41
344696795,10,24
344696932,10,10
344715134,10,10
344719427,30,30
344721981,10,40
344730233,10,10
344730652,10,14
344737673,30,30
344740990,10,10
344741623,10,31
344742080,10,10
344751878,10,24
344752901,10,42
344765908,10,33
344769018,30,31
344803443,10,13
344810710,10,11
344811404,10,64
344811440,10,12
344813801,10,12
344836700,10,10
344876217,15,15
344879160,30,32
344879169,10,41
344881441,15,15
344884985,30,30
344885021,30,30
344890843,30,30
344898862,10,23
344901006,15,23
344902513,10,88
344902541,10,35
344903042,10,52
344903794,10,21
344905886,15,19
344909829,10,10
344914360,10,11
344925197,15,17
344964660,30,32
344967720,30,31
344967923,30,52
344967934,30,30
344967942,30,30
344967959,30,30
344967972,30,31
344985942,30,31
344990143,30,41
344992061,30,60
345003792,30,33
345005089,90,90
345045498,30,31
345045871,15,15
345050815,15,20
345061305,15,15
345065631,30,68
345065660,10,12
345082564,10,83
345083325,10,14
345085933,15,19
345092396,10,10
345098695,30,30
345102016,15,15
345102542,10,15
345108893,15,18
345112884,30,31
345113683,10,25
345114482,30,30
345114492,10,10
345143772,10,13
345143957,30,37
345148911,10,10
345155551,30,43
345155570,30,30
345168661,10,10
345171994,30,31
345183636,30,83
345185690,10,36
345188864,30,32
345191300,10,71
345192216,15,17
345192278,10,10
345196587,10,11
345196928,15,38
345198067,15,18
345200240,15,19
345201049,90,93
345205047,30,47
345205090,10,24
345210074,15,28
345228879,10,11
345241415,10,14
345242888,30,70
345252314,10,13
345257077,30,30
345257096,10,12
345258427,30,30
345270814,15,15
345272052,10,20
345273555,15,15
345278175,90,90
345278733,30,30
345279840,15,15
345284293,15,20
345284371,10,20
345290212,10,11
345300555,10,24
345301690,10,10
345323151,10,19
345329517,15,31
345329900,30,33
345329904,30,31
345332151,10,14
345356121,30,30
345384130,30,55
345443001,90,90
345445107,30,31
345460286,10,10
345462311,30,37
345463441,15,20
345466577,30,33
345471242,30,65
345497787,15,25
345501642,10,16
345504536,10,13
345504753,30,30
345506422,10,90
345508286,30,30
345508712,10,42
345532442,10,23
345536130,10,59
345536147,10,10
345539025,10,10
345541420,30,30
345541425,15,17
345548349,15,15
345548412,15,16
345549088,15,15
345572797,15,23
345584074,10,10
345589205,30,46
345589345,10,25
345589377,30,30
345589378,15,18
345596522,10,48
345599909,15,16
345600834,15,15
345615953,10,21
345624222,10,10
345627454,10,10
345654460,15,35
345654471,30,30
345654611,10,10
345657808,30,30
345658109,10,13
345665299,30,30
345666047,15,15
345666263,30,33
345666876,10,10
345668513,30,30
345677213,90,94
345681096,30,34
345681898,10,21
345682200,15,15
345683125,15,16
345688783,30,30
345689653,10,36
345693310,10,21
345721964,10,10
345728697,15,16
345735795,15,15
345744808,15,15
345744820,10,20
345752084,15,16
345752088,10,45
345785227,30,35
345795584,30,47
345795595,10,19
345795897,10,25
345809752,10,12
345824405,30,30
345825135,15,15
345826416,30,33
345826488,90,92
345827127,90,120
345842328,10,13
345849335,10,64
345863314,30,49
345904809,10,20
345907205,10,23
345926732,30,59
345928650,15,36
345928851,10,38
345929414,30,31
345935805,15,16
345938446,10,10
345989330,15,21
346009816,10,12
346013405,10,28
346015535,15,30
346021713,15,15
346037285,10,10
346042483,15,18
346058809,15,33
346061386,10,24
346066622,10,23
346066639,30,52
346084800,10,10
346087413,30,30
346088086,10,52
346088123,30,50
346094957,10,24
346095507,15,15
346095905,15,51
346100478,10,20
346101372,10,10
346105007,10,20
346130292,30,30
346135595,15,17
346136084,15,15
346136086,10,13
346136172,10,10
346151821,30,31
346152497,10,13
346156694,30,32
346156721,30,30
346158332,15,15
346158334,30,30
346158368,15,15
346166005,30,32
346175590,15,15
346175627,15,24
346185274,15,15
346185295,15,38
346185299,10,10
346188100,10,13
346188333,10,14
346189625,10,15
346190220,30,58
346191099,10,10
346191187,15,30
346200608,10,37
346215998,15,21
346216010,30,30
346220370,10,84
346237385,30,30
346243657,10,25
346244481,15,15
346259611,10,10
346268036,15,15
346274468,15,17
346279763,10,14
346284959,10,41
346286108,15,24
346286111,15,15
346293958,10,10
346316880,10,77
346382531,90,90
346394697,30,30
346402971,10,39
346403127,15,29
346438081,10,50
346445841,10,10
346452571,10,58
346452642,30,73
346458943,10,10
346466295,15,15
346469816,15,15
346487761,10,12
346493965,10,10
346495717,15,31
346495734,15,17
346496446,10,37
346502490,30,37
346506501,10,50
346507189,10,13
346553929,30,30
346571782,15,16
346573904,10,27
346575545,10,13
346586625,15,15
346594094,30,39
346601374,10,45
346608613,30,38
346612357,10,55
346613472,30,30
346616296,10,12
346617840,30,37
346618686,15,17
346636177,90,90
346637390,30,30
346650971,30,36
346652065,15,16
346652680,10,23
346659338,15,22
346660999,30,30
346669991,30,30
346669992,30,30
346670011,15,27
346670025,15,16
346670717,15,15
346670731,15,16
346670735,15,18
346670737,30,30
346671178,10,10
346677652,10,14
346678107,10,70
346688753,30,30
346688801,10,79
346690158,90,90
346694933,15,15
346695477,15,15
346716974,30,30
346716985,10,38
346730616,10,10
346733522,30,30
346733532,15,33
346733541,15,17
346733621,30,31
346733632,10,11
346733773,10,65
346742070,10,13
346742404,30,30
346743845,30,32
346744176,15,37
346751537,10,28
346757707,15,20
346778550,30,83
346787060,15,31
346799445,15,16
346818869,15,16
346825901,15,15
346827503,30,30
346830451,30,95
346830468,10,64
346835141,10,10
346836140,30,52
346836955,15,15
346845657,10,30
346855625,15,15
346855661,15,15
346858473,10,12
346864321,30,30
346882174,10,11
346882334,30,59
346882719,10,42
346882728,10,78
346886769,30,30
346886783,10,13
346886797,30,30
346886800,10,49
346887028,30,30
346893352,10,14
346905255,30,47
346911982,10,10
346914020,90,90
346923685,30,30
346927352,90,95
346936289,10,15
346949282,15,25
346953529,15,17
346956167,10,32
346957569,30,30
346977877,10,25
346978246,30,33
346981217,30,30
347011944,10,15
347032336,10,45
347166076,30,30
347171244,10,12
347194524,15,30
347212846,10,53
347217613,30,30
347220140,10,10
347224835,10,18
347227430,15,16
347229792,30,63
347233336,15,46
347241894,15,28
347242747,30,70
347243999,15,15
347252112,30,41
347258600,30,30
347278969,10,12
347296365,10,10
347302661,15,15
347305396,10,10
347319145,10,60
347331685,30,66
347332929,30,34
347334559,10,10
347338193,15,23
347338356,30,34
347338357,15,15
347338364,15,16
347338372,15,31
347338393,30,30
347338981,15,30
347350731,30,61
347350781,10,13
347350835,10,10
347371966,15,15
347374682,15,15
347381933,10,28
347392126,30,32
347393041,30,31
347402187,10,23
347442032,10,12
347446391,30,30
347446912,10,24
347447687,30,72
347448427,30,41
347451536,15,30
347456287,10,49
347456487,10,13
347457739,30,30
347458437,30,46
347460149,15,18
347468809,15,27
347468835,30,38
347480043,15,28
347491289,10,98
347501473,15,15
347503281,10,16
347504402,15,19
347513130,30,33
347516506,15,32
347516514,15,16
347521097,10,20
347530786,10,10
347541042,10,41
347554520,10,39
347564410,30,49
347564419,15,17
347565527,10,77
347608897,15,15
347610887,15,21
347614224,10,21
347646891,15,39
347647981,30,38
347653032,10,78
347665992,30,30
347714145,15,15
347716265,10,20
347718608,10,10
347721885,15,15
347733491,30,30
347734464,10,22
347740183,10,26
347759540,30,30
347764563,10,21
347765540,30,64
347766199,10,11
347781001,30,30
347783391,30,31
347783415,15,17
347786775,15,15
347786801,15,22
347795262,30,31
347804258,10,29
347821672,10,47
347851685,10,17
347895789,30,32
347899861,15,15
347942784,10,38
347972893,10,34
347973159,10,101
347977037,10,10
347984251,30,30
347991016,10,10
347993790,10,25
347998607,10,10
348001839,15,26
348001856,30,30
348022950,15,16
348022960,30,30
348022981,30,30
348025396,15,16
348025400,10,14
348037017,10,10
348079562,10,10
348082476,30,30
348085073,15,26
348085351,10,10
348089844,15,15
348091260,10,41
348095909,10,22
348098745,30,73
348099920,15,15
348110874,15,19
348117969,30,83
348118479,10,12
348140336,10,33
348140388,10,31
348141549,15,17
348169110,15,15
348178880,10,11
348183527,10,20
348183789,30,33
348191339,10,14
348191583,30,39
348191586,30,90
348194498,10,86
348198146,10,11
348200102,30,30
348210396,10,13
348220486,30,31
348229882,30,30
348230613,10,43
348230621,30,30
348230825,10,15
348230849,10,35
348230871,30,31
348230953,10,12
348233163,10,50
348246320,30,30
348246914,30,30
348252720,10,10
348262953,10,83
348283813,10,53
348286676,10,16
348300422,15,15
348316834,15,15
348328655,90,90
348334971,10,10
348336891,10,13
348338449,10,10
348360487,10,51
348365069,15,45
348369404,10,28
